evolution$generation,evolution$evaluated,popInit,infectionRadiusI,distRandomWalk,angleRotatRandomWalk,objective$integraleInfected,objective$integraleExposed,evolution$samples,propExposed,teG,trG,infectionRadiusI,propRecovered,integraleInfected,density,tiG,propInfecte,mySeed,integraleExposed,propInfected,propSuseptible
300,23070,637.4151527875413,2.453434158040592,1.1109386416739335,68.30785247479638,27.49321797934124,80.67944535210793,3,"[0.0,0.028239052556693192,0.026670216303543572]","[3.0,3.0,3.0]","[365.0,365.0,365.0]","[2.453434158040592,2.453434158040592,2.453434158040592]","[0.14590177154291484,0.8283455416630003,0.8063818341189056]","[17.248580555125226,28.431047062771007,27.49321797934124]","[0.5853215360767138,0.5853215360767138,0.5853215360767138]","[7.0,7.0,7.0]","[1.0,1.0,1.0]","[-1525967350,-1395369945,-1001713968]","[385.58755501428334,80.67944535210793,78.00552976292462]","[0.14590177154291484,0.8283455416630003,0.8063818341189056]","[0.8534469217133943,0.07530414015118185,0.10981853772047354]"
300,23070,814.523020874707,1.2757725623934615,2.5366122290881314,334.51442378599455,32.92850999411786,65.01145283287605,7,"[0.028237384838184883,0.02332653530110925,0.020871110532571437,0.02946509722245379,0.027009672453915976,0.01718797337976471,0.020871110532571437]","[3.0,3.0,3.0,3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0,365.0,365.0,365.0]","[1.2757725623934615,1.2757725623934615,1.2757725623934615,1.2757725623934615,1.2757725623934615,1.2757725623934615,1.2757725623934615]","[0.8581709566039667,0.853260107066891,0.880269779520807,0.8569432442196978,0.8397552708399331,0.8458938327612776,0.8569432442196978]","[33.61941483032758,34.376322204225694,32.67017575826143,32.75535561166968,29.245075322587514,32.92850999411786,34.36336390058657]","[0.7479550237600615,0.7479550237600615,0.7479550237600615,0.7479550237600615,0.7479550237600615,0.7479550237600615,0.7479550237600615]","[7.0,7.0,7.0,7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[-243634463,1273071825,801863637,-505371102,-118702544,591959370,123589600]","[65.01145283287605,63.41892334500074,62.26732912855662,65.63021987454755,67.84219721854645,68.34313956795914,64.29130004907155]","[0.8581709566039667,0.853260107066891,0.880269779520807,0.8569432442196978,0.8397552708399331,0.8458938327612776,0.8569432442196978]","[0.06629646875052103,0.0626133315977143,0.06015790682917649,0.06506875636625212,0.08225672974601683,0.0920784288201681,0.07980130497747902]"
300,23070,981.6980684406776,1.4376923906690973,2.7837173029393876,5.756940853074816,18.82223677738509,148.50709991681558,1,"[0.01018643136976314]","[3.0]","[365.0]","[1.4376923906690973]","[0.8149145095810512]","[18.82223677738509]","[0.9014674641328536]","[7.0]","[1.0]","[909283203]","[148.50709991681558]","[0.8149145095810512]","[0.14362868231366027]"
300,23070,763.1000348059334,1.873133363987665,2.6569442227827667,20.893524853248085,26.358691576001796,89.29622477047451,2,"[0.02882977197818487,0.017035774350745606]","[3.0,3.0]","[365.0,365.0]","[1.873133363987665,1.873133363987665]","[0.8347529431865347,0.824269389739922]","[25.094392218969862,27.622990933033734]","[0.7007346508778085,0.7007346508778085]","[7.0,7.0]","[1.0,1.0]","[-1810468973,-1598296231]","[94.42587879606909,84.16657074487992]","[0.8347529431865347,0.824269389739922]","[0.08255798339207486,0.13759663898679142]"
300,23070,674.5137889586834,1.9824316200461547,2.976893955816347,264.9577163914435,28.40360972106649,44.22639199015582,1,"[0.032616086372324084]","[3.0]","[365.0]","[1.9824316200461547]","[0.8835994308138707]","[28.40360972106649]","[0.619388235958387]","[7.0]","[1.0]","[-1586067891]","[44.22639199015582]","[0.8835994308138707]","[0.0415113826556852]"
300,23070,500.0,1.0,1.2186316967191981,332.4895774061032,9.273122137136765,388.03470837804804,1,"[0.0]","[3.0]","[365.0]","[1.0]","[0.156]","[9.273122137136765]","[0.4591368227731864]","[7.0]","[1.0]","[441242733]","[388.03470837804804]","[0.156]","[0.844]"
300,23070,536.2322929106186,2.3665864726124557,4.152660734225815,47.87365025735684,33.713110605731366,45.70269012102959,5,"[0.0223783613158863,0.0372972688598105,0.0372972688598105,0.024243224758876827,0.029837815087848402]","[3.0,3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0,365.0]","[2.3665864726124557,2.3665864726124557,2.3665864726124557,2.3665864726124557,2.3665864726124557]","[0.8876749988634899,0.8279993686877931,0.8578371837756416,0.8708912278765752,0.8764858182055468]","[33.713110605731366,31.99490823265789,35.59373603695582,32.999632810794694,38.312196649795816]","[0.4924079824707242,0.4924079824707242,0.4924079824707242,0.4924079824707242,0.4924079824707242]","[7.0,7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0,1.0]","[-1086653745,-1990305467,-156932790,-772958245,57328948]","[46.37597011213634,49.49768722751529,44.77810977205005,45.70269012102959,44.18695388315161]","[0.8876749988634899,0.8279993686877931,0.8578371837756416,0.8708912278765752,0.8764858182055468]","[0.02610808820186735,0.08018912804859257,0.0372972688598105,0.035432405416819975,0.033567541973829454]"
300,23070,905.7441208375068,2.895823447067716,1.4240084442105791,277.33234588091824,37.02707516271251,19.82785226656076,6,"[0.019873162393100705,0.03312193732183451,0.028705679012256572,0.032017872744440026,0.03091380816704554,0.03422600189922899]","[3.0,3.0,3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0,365.0,365.0]","[2.895823447067716,2.895823447067716,2.895823447067716,2.895823447067716,2.895823447067716,2.895823447067716]","[0.9097492117730545,0.8998126305765041,0.8998126305765041,0.8976045014217151,0.9031248243086876,0.9053329534634765]","[33.39006406966608,39.56887390990111,35.37272726200163,36.426961023237254,39.99099156238936,37.62718930218775]","[0.8317209557736518,0.8317209557736518,0.8317209557736518,0.8317209557736518,0.8317209557736518,0.8317209557736518]","[7.0,7.0,7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0,1.0,1.0]","[125927229,2081604409,369672457,637353216,-1250519151,-1998455076]","[21.30517104772133,19.456674687127034,19.838394181939105,20.20368645697477,19.06519931270416,19.817310351182417]","[0.9097492117730545,0.8998126305765041,0.8998126305765041,0.8976045014217151,0.9031248243086876,0.9053329534634765]","[0.016560968660917254,0.011040645773944835,0.019873162393100705,0.02097722697049519,0.011040645773944835,0.009936581196550352]"
300,23070,1216.4995492066532,1.016900325728006,1.5031073007353242,50.30676900454017,12.397769145754225,185.40890017327843,1,"[0.01068639935664425]","[3.0]","[365.0]","[1.016900325728006]","[0.6814634666660064]","[12.397769145754225]","[1.1170794758555127]","[7.0]","[1.0]","[-350012159]","[185.40890017327843]","[0.6814634666660064]","[0.2836005983109436]"
300,23070,514.402240555822,2.665069096434479,3.4819092268276695,255.5247232413101,36.08559326150895,28.456657705565426,6,"[0.025272051665158453,0.034992071536373244,0.0369360755106162,0.034992071536373244,0.021384043716672536,0.04276808743334507]","[3.0,3.0,3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0,365.0,365.0]","[2.665069096434479,2.665069096434479,2.665069096434479,2.665069096434479,2.665069096434479,2.665069096434479]","[0.9000738400744894,0.8709137804608451,0.874801788409331,0.8884098162290317,0.9000738400744894,0.8825778043063028]","[40.13493193640971,35.75447508294693,35.40439026136813,36.41671144007096,35.745794129753065,37.54533270392183]","[0.4723620207124169,0.4723620207124169,0.4723620207124169,0.4723620207124169,0.4723620207124169,0.4723620207124169]","[7.0,7.0,7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0,1.0,1.0]","[-190244864,1630351759,-1000925288,-1149729325,-235171623,1141352715]","[27.47940272592365,30.619544943705467,29.572004459514353,28.298676367163146,28.614639043967703,28.064886466375288]","[0.9000738400744894,0.8709137804608451,0.874801788409331,0.8884098162290317,0.9000738400744894,0.8825778043063028]","[0.0369360755106162,0.023328047690915493,0.015552031793943663,0.015552031793943663,0.017496035768186622,0.017496035768186622]"
300,23070,1025.869959293485,1.7484393571879917,2.140616545494364,127.74310457933193,31.435306249239297,41.94648867517437,2,"[0.018520865951748185,0.019495648370261246]","[3.0,3.0]","[365.0,365.0]","[1.7484393571879917,1.7484393571879917]","[0.892900695357965,0.8831528711728344]","[31.24642780774217,31.624184690736424]","[0.9420293473769376,0.9420293473769376]","[7.0,7.0]","[1.0,1.0]","[-270783613,-71749422]","[42.541739272616674,41.35123807773207]","[0.892900695357965,0.8831528711728344]","[0.03021825497390493,0.04776433850714005]"
300,23070,1246.0395032699328,1.1043599046355137,1.467610859285551,129.69476539315082,24.20556479092326,98.18143300359085,2,"[0.019261026586250066,0.01605085548854172]","[3.0,3.0]","[365.0,365.0]","[1.1043599046355137,1.1043599046355137]","[0.8595233114114091,0.8057529455247944]","[25.018959833025175,23.392169748821342]","[1.1442052371624727,1.1442052371624727]","[7.0,7.0]","[1.0,1.0]","[299540509,-1630996416]","[93.12179608375914,103.24106992342257]","[0.8595233114114091,0.8057529455247944]","[0.08908224796140655,0.15328566991557344]"
300,23070,686.4839442669518,1.1697467850110934,1.8542229455997186,74.02710035298917,11.43645428944187,401.78999179742,3,"[0.0,0.0,0.0]","[3.0,3.0,3.0]","[365.0,365.0,365.0]","[1.1697467850110934,1.1697467850110934,1.1697467850110934]","[0.13547294263277812,0.14566983078793344,0.1777171935612788]","[12.77262261758237,9.906587996805598,11.43645428944187]","[0.6303801141110669,0.6303801141110669,0.6303801141110669]","[7.0,7.0,7.0]","[1.0,1.0,1.0]","[1117691642,1930510343,-981204942]","[409.0520509707554,401.78999179742,386.1482307365213]","[0.13547294263277812,0.14566983078793344,0.1777171935612788]","[0.8638220965724454,0.8536252084172901,0.8215778456439446]"
300,23070,729.6347409990404,1.057063929891923,2.169847417622227,81.83347418111421,18.10860084949074,148.99774724243457,1,"[0.015076036517858826]","[3.0]","[365.0]","[1.057063929891923]","[0.8168470695130782]","[18.10860084949074]","[0.6700043535344724]","[7.0]","[1.0]","[862176645]","[148.99774724243457]","[0.8168470695130782]","[0.13294323111202783]"
300,23070,1047.5447642939744,1.3232024974897154,4.066589534780094,199.67930235530548,33.05169432715009,48.78709231544639,4,"[0.03150223372291053,0.03436607315226603,0.02291071543484402,0.028638394293555025]","[3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0]","[1.3232024974897154,1.3232024974897154,1.3232024974897154,1.3232024974897154]","[0.8696525733809543,0.8696525733809543,0.8725164128103098,0.8896994493864429]","[32.51248901543846,33.03152966709832,33.705983180606474,33.07185898720185]","[0.9619327495812436,0.9619327495812436,0.9619327495812436,0.9619327495812436]","[7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0]","[907141225,-898553001,-556357247,492243955]","[50.23069596525036,48.41788560646839,47.92771190923095,49.15629902442439]","[0.8696525733809543,0.8696525733809543,0.8725164128103098,0.8896994493864429]","[0.05823140173022855,0.04486681772656954,0.051549109728399045,0.049639883442162046]"
300,23070,1230.1982925531643,1.2775946375706226,4.95907532891394,73.85483503332037,33.0839202342142,47.58497271829222,4,"[0.028450697917455806,0.029263575000811688,0.021134804167252885,0.026012066667388166]","[3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0]","[1.2775946375706226,1.2775946375706226,1.2775946375706226,1.2775946375706226]","[0.8868488979412653,0.8746557416909271,0.8835973896078417,0.8657140937740124]","[33.900006066086966,32.26783440234143,31.90668398967019,37.202981660641285]","[1.1296586708477174,1.1296586708477174,1.1296586708477174,1.1296586708477174]","[7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0]","[20169021,-1004904281,698151895,-1681720491]","[47.15733262627143,50.6243702740968,48.01261281031301,45.63982460399719]","[0.8868488979412653,0.8746557416909271,0.8835973896078417,0.8657140937740124]","[0.03414083750094697,0.04633399375128517,0.04064385416779401,0.06177865833504689]"
300,23070,1421.4963477061933,1.3699334968128012,2.3697823281499666,16.879183723579967,25.97865712463356,81.0776048945445,1,"[0.01758710111379562]","[3.0]","[365.0]","[1.3699334968128012]","[0.8427738853730862]","[25.97865712463356]","[1.3053226333390204]","[7.0]","[1.0]","[1443884139]","[81.0776048945445]","[0.8427738853730862]","[0.1048191226382219]"
300,23070,1450.0357000946365,1.561432148918926,1.074538514604749,296.55277987867436,34.47715679384325,37.81428754660023,4,"[0.01930986940402404,0.037240462422046365,0.027585527720034343,0.02482697494803091]","[3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0]","[1.561432148918926,1.561432148918926,1.561432148918926,1.561432148918926]","[0.8985985654801187,0.8758405051110904,0.8834265252340998,0.8903229071641084]","[33.32431601601873,35.5072456753722,36.80978877962366,33.44706791231431]","[1.3315295684982889,1.3315295684982889,1.3315295684982889,1.3315295684982889]","[7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0]","[-2053746736,1407008634,1417583231,-50245800]","[39.20998299660807,36.588046851447935,35.37674281191816,39.040528241752526]","[0.8985985654801187,0.8758405051110904,0.8834265252340998,0.8903229071641084]","[0.0282751659130352,0.031033718685038635,0.040688653387050654,0.040688653387050654]"
300,23070,788.565987807401,1.5182104423247544,2.909915217741686,65.60564251850434,30.74508046679585,70.38864085545552,4,"[0.015217496297761798,0.03677561605292434,0.017753745680722098,0.021558119755162548]","[3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0]","[1.5182104423247544,1.5182104423247544,1.5182104423247544,1.5182104423247544]","[0.8483754186002203,0.8344260469939385,0.8166723013132164,0.8635929148979821]","[26.33751161264507,31.601795473799807,29.888365459791896,31.76666156595258]","[0.7241193643777787,0.7241193643777787,0.7241193643777787,0.7241193643777787]","[7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0]","[1027560724,-783721346,745830742,714025683]","[92.43456623909017,66.57412178348319,68.37993134415096,72.39735036676007]","[0.8483754186002203,0.8344260469939385,0.8166723013132164,0.8635929148979821]","[0.07608748148880899,0.08876872840361048,0.12300809507357453,0.05452936173364644]"
300,23070,768.511578942951,1.901443517058376,1.8827379858955693,203.66407984153,35.30794147169264,43.53521083751325,7,"[0.022120681673245112,0.03383163079437487,0.03903649707043255,0.027325547949302784,0.028626764518317204,0.014313382259158602,0.022120681673245112]","[3.0,3.0,3.0,3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0,365.0,365.0,365.0]","[1.901443517058376,1.901443517058376,1.901443517058376,1.901443517058376,1.901443517058376,1.901443517058376,1.901443517058376]","[0.8783211840847324,0.8848272669298044,0.8418871201523287,0.88352605036079,0.8692126681016314,0.9069479486030495,0.8783211840847324]","[37.14142720306088,35.80144335848334,35.30794147169264,34.51749382059336,37.48219822494375,34.013550084399164,30.18841086391033]","[0.7057039292405427,0.7057039292405427,0.7057039292405427,0.7057039292405427,0.7057039292405427,0.7057039292405427,0.7057039292405427]","[7.0,7.0,7.0,7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[-1149956594,-892384172,-1083057686,-2011699755,1684941044,1374623512,-176107350]","[41.12176619664195,44.733065763146485,43.18097622319825,44.09312903807732,43.53521083751325,43.52126898280918,47.11268716033092]","[0.8783211840847324,0.8848272669298044,0.8418871201523287,0.88352605036079,0.8692126681016314,0.9069479486030495,0.8783211840847324]","[0.049446229622547896,0.049446229622547896,0.06766326158874975,0.044241363346490224,0.03122919765634604,0.028626764518317204,0.049446229622547896]"
300,23070,854.3601609877612,4.123863379115956,1.0,104.28865632019865,32.1977838173503,16.298666444733758,1,"[0.032773063724820736]","[3.0]","[365.0]","[4.123863379115956]","[0.9141343846101784]","[32.1977838173503]","[0.7845364196398175]","[7.0]","[1.0]","[-1686836387]","[16.298666444733758]","[0.9141343846101784]","[0.008193265931205184]"
300,23070,766.6975892085806,1.8719811504293276,2.6569442227827667,20.893471411267985,25.320589645560933,96.6723723200813,1,"[0.028694494817323453]","[3.0]","[365.0]","[1.8719811504293276]","[0.8464875971110418]","[25.320589645560933]","[0.7040381902741787]","[7.0]","[1.0]","[-991841796]","[96.6723723200813]","[0.8464875971110418]","[0.07564912270021637]"
300,23070,531.9687744304824,1.20475780438457,1.2605954721046306,332.48959109168356,14.077297794276896,395.1071630073434,3,"[0.0,0.0,0.0]","[3.0,3.0,3.0]","[365.0,365.0,365.0]","[1.20475780438457,1.20475780438457,1.20475780438457]","[0.15978381455001694,0.16542324329884106,0.1635434337158997]","[14.315772152106879,12.630377343492059,14.077297794276896]","[0.48849290581311516,0.48849290581311516,0.48849290581311516]","[7.0,7.0,7.0]","[1.0,1.0,1.0]","[-991935698,245897307,-611816434]","[402.0842407986251,395.1071630073434,388.69811675849934]","[0.15978381455001694,0.16542324329884106,0.1635434337158997]","[0.8383950739918536,0.8327556452430295,0.8346354548259709]"
300,23070,1334.2552451532106,1.0849589141335136,1.0004919276287652,218.47642081174752,25.159840174228872,96.9130817669731,1,"[0.03372668023113727]","[3.0]","[365.0]","[1.0849589141335136]","[0.811688770896037]","[25.159840174228872]","[1.225211428056208]","[7.0]","[1.0]","[-1436240778]","[96.9130817669731]","[0.811688770896037]","[0.11467071278586673]"
300,23070,552.6798075742764,3.0960734314713543,1.5164711585895982,194.41854737797286,32.54081433106255,35.116865244592695,2,"[0.036187318092514416,0.03799668399714014]","[3.0,3.0]","[365.0,365.0]","[3.0960734314713543,3.0960734314713543]","[0.8666862683157203,0.8793518296481003]","[32.73248169978655,32.34914696233855]","[0.5075113017210986,0.5075113017210986]","[7.0,7.0]","[1.0,1.0]","[-802990788,1212711806]","[35.50535715463913,34.72837333454626]","[0.8666862683157203,0.8793518296481003]","[0.03799668399714014,0.027140488569385814]"
300,23070,724.4823063045937,1.857005411451146,1.3045292769646215,119.1497573837876,26.15419862670091,97.26433166722703,4,"[0.023465031308649652,0.0,0.041408878779969974,0.026225623227314317]","[3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0]","[1.857005411451146,1.857005411451146,1.857005411451146,1.857005411451146]","[0.8171352079247408,0.16425521916054756,0.8309381675180642,0.8461214230707198]","[26.70272365553577,16.166678253258958,31.358436636734833,25.60567359786605]","[0.6652730085441633,0.6652730085441633,0.6652730085441633,0.6652730085441633]","[7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0]","[-1229648312,392541814,192700862,1200364257]","[93.58812769776122,394.5706915286801,78.34396464514039,100.94053563669283]","[0.8171352079247408,0.16425521916054756,0.8309381675180642,0.8461214230707198]","[0.12974782017723926,0.8350790553960612,0.07591627776327829,0.08143746160060762]"
300,23070,690.2198881637776,2.108591889767994,2.6656233479161244,20.893522765442242,25.557350832616304,88.50356638715675,1,"[0.015936950222144114]","[3.0]","[365.0]","[2.108591889767994]","[0.8475559890867551]","[25.557350832616304]","[0.6338107329327618]","[7.0]","[1.0]","[1082279973]","[88.50356638715675]","[0.8475559890867551]","[0.09417288767630612]"
300,23070,935.1171990486357,1.7404260968918415,2.2392461586779944,104.67310847606188,28.267962147540302,58.871384151111755,3,"[0.0,0.020318308784535364,0.03742846355045988]","[3.0,3.0,3.0]","[365.0,365.0,365.0]","[1.7404260968918415,1.7404260968918415,1.7404260968918415]","[0.14864446952896926,0.8875892784823344,0.8779648164265018]","[18.660662537008456,28.267962147540302,33.05600522544086]","[0.8586934793835038,0.8586934793835038,0.8586934793835038]","[7.0,7.0,7.0]","[1.0,1.0,1.0]","[-2080950594,605889716,-275919632]","[402.4971118028154,58.871384151111755,49.07082434255171]","[0.14864446952896926,0.8875892784823344,0.8779648164265018]","[0.8512301996047448,0.051330464297773555,0.029942770840367904]"
300,23070,536.2322929106188,2.366586470258928,4.152660734225815,47.87365025735684,31.840964975664455,46.83159046640167,3,"[0.02797295164485787,0.0,0.026108088201867344]","[3.0,3.0,3.0]","[365.0,365.0,365.0]","[2.366586470258928,2.366586470258928,2.366586470258928]","[0.8597020472186319,0.1435944851102704,0.870891227876575]","[31.840964975664455,17.89637686124372,38.21567544422114]","[0.4924079824707243,0.4924079824707243,0.4924079824707243]","[7.0,7.0,7.0]","[1.0,1.0,1.0]","[1318733856,-710734184,-1197684726]","[46.83159046640167,396.3772065312968,43.09001643739981]","[0.8597020472186319,0.1435944851102704,0.870891227876575]","[0.06527022050466837,0.8559723203326508,0.04102699574579154]"
300,23070,552.6799303226546,3.0960738336233136,1.5164712260824276,194.41848974830162,32.66353320570595,33.86992808697953,3,"[0.0307592135471165,0.028949848044344938,0.023521751536030262]","[3.0,3.0,3.0]","[365.0,365.0,365.0]","[3.0960738336233136,3.0960738336233136,3.0960738336233136]","[0.8920171928663784,0.8956359238719216,0.926395137419038]","[32.66353320570595,34.42032968653845,32.15825725270153]","[0.5075114144376994,0.5075114144376994,0.5075114144376994]","[7.0,7.0,7.0]","[1.0,1.0,1.0]","[1307106831,1220555697,1644987946]","[35.73872042528443,33.86992808697953,33.26675202973384]","[0.8920171928663784,0.8956359238719216,0.926395137419038]","[0.02533111703880182,0.019903020530487144,0.01628428952494403]"
300,23070,737.4096851863333,1.3716111488444187,2.449867206320774,297.92585466322635,27.913467447121892,66.48427948044215,1,"[0.027121965444414087]","[3.0]","[365.0]","[1.3716111488444187]","[0.8624785011323679]","[27.913467447121892]","[0.6771438798772573]","[7.0]","[1.0]","[753685353]","[66.48427948044215]","[0.8624785011323679]","[0.06780491361103522]"
300,23070,1165.9981466153286,1.7523328811127756,2.021835094528738,224.31612707084787,35.44705184684745,31.51034653348532,4,"[0.032590103260718546,0.02229849170470216,0.03001720037171445,0.029159566075379752]","[3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0]","[1.7523328811127756,1.7523328811127756,1.7523328811127756,1.7523328811127756]","[0.8859362281137436,0.8927973024844212,0.8945125710770906,0.887651496706413]","[35.37339833942322,35.52070535427168,34.17101242737061,36.345106271307614]","[1.070705368792772,1.070705368792772,1.070705368792772,1.070705368792772]","[7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0]","[-787600567,-44113490,2094496814,1980995717]","[33.04109884827769,31.154062821313158,31.866630245657475,30.53172667095073]","[0.8859362281137436,0.8927973024844212,0.8945125710770906,0.887651496706413]","[0.02401376029737156,0.034305371853387945,0.034305371853387945,0.034305371853387945]"
300,23070,825.4759406715225,1.2838484616307078,4.901026394771068,316.4759969853749,31.35786369645218,60.09574280481774,5,"[0.02907413628612369,0.033919825667144306,0.014537068143061846,0.04118835973867523,0.024228446905103077]","[3.0,3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0,365.0]","[1.2838484616307078,1.2838484616307078,1.2838484616307078,1.2838484616307078,1.2838484616307078]","[0.8443613746428422,0.8383042629165665,0.8685898215479453,0.8407271076070768,0.8407271076070768]","[35.008354775611025,29.437185142732154,35.589032168142296,29.960701287588034,31.35786369645218]","[0.7580128013512604,0.7580128013512604,0.7580128013512604,0.7580128013512604,0.7580128013512604]","[7.0,7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0,1.0]","[-356851355,-332109044,-513459212,1681332378,-2025842842]","[59.57846546339377,68.55480380058751,59.65569525234312,63.97460579260199,60.09574280481774]","[0.8443613746428422,0.8383042629165665,0.8685898215479453,0.8407271076070768,0.8407271076070768]","[0.0811652971320953,0.09933663231092262,0.07026249602479892,0.06783965133428861,0.08358814182260561]"
300,23070,943.1532645382176,2.754568518223662,1.8765181129489215,253.96656659797057,34.59415562039355,19.13580649908468,3,"[0.03816983024241151,0.029687645744097838,0.024386280432651796]","[3.0,3.0,3.0]","[365.0,365.0,365.0]","[2.754568518223662,2.754568518223662,2.754568518223662]","[0.8916896453852244,0.9086540143818517,0.9128951066310086]","[40.03033204261334,34.59415562039355,33.63909305274755]","[0.8660727865364717,0.8660727865364717,0.8660727865364717]","[7.0,7.0,7.0]","[1.0,1.0,1.0]","[-1178054390,1811928464,-270916076]","[18.51667743912941,19.13580649908468,20.816138480125023]","[0.8916896453852244,0.9086540143818517,0.9128951066310086]","[0.019084915121205755,0.018024642058916546,0.014843822872048919]"
