X.step.,meanI,SdI,meanS,SdS,meanE,SdE,meanR,SdR
550,0.0134,0.005746338674605361,0.44508000000000003,0.03201838757428523,0.00684,0.0036385689045927644,0.53468,0.03031429917866942
551,0.01304,0.005616884167855168,0.44248,0.03227069182742149,0.0071200000000000005,0.0035262282561237743,0.5373600000000001,0.030483023043614797
552,0.01332,0.005384937420287088,0.44532,0.03199135087195045,0.00704,0.003504865422901864,0.53432,0.030348613927936457
553,0.01332,0.005088763131064525,0.44296,0.03188049112365922,0.00656,0.00307829796597843,0.53716,0.03098673844055991
554,0.01288,0.005224119884863724,0.44488,0.03168250660048532,0.0068000000000000005,0.003404678653660853,0.53544,0.031128541926164478
555,0.01296,0.004919598457149916,0.44264,0.03189892199573202,0.00644,0.00450469143204717,0.53796,0.031174269871816023
556,0.01304,0.0052253698238419796,0.44588,0.032343589088133694,0.00644,0.004431611859523506,0.53464,0.031881003236205394
557,0.01348,0.004945581412756652,0.44356,0.032216841837138285,0.0064,0.004553536414431208,0.53656,0.031431272611193835
558,0.01364,0.005073983259969329,0.44664,0.032336092174888066,0.00656,0.004643010986462143,0.53316,0.031666862870856544
559,0.013560000000000001,0.005115642278186322,0.44428,0.03221106414046616,0.00668,0.003909381703814869,0.5354800000000001,0.03182044010008764
560,0.01348,0.004862350149834114,0.44672,0.03253571977418803,0.00688,0.0035030016283415094,0.5329200000000001,0.03194947541966592
561,0.01296,0.005348888879468143,0.44380000000000003,0.03243643705741418,0.0074800000000000005,0.003632281567796624,0.53576,0.03224052463238507
562,0.01336,0.005861531456915347,0.44704,0.03216092190779338,0.00696,0.003859575952175607,0.53264,0.03203171897366988
563,0.01312,0.0065920174360775945,0.4448,0.03177985499767848,0.00684,0.003234760187307207,0.53524,0.03228164323258527
564,0.01332,0.0062415330403577576,0.44732,0.03196582358630887,0.0066,0.0034106675389466634,0.53276,0.03225634568165919
565,0.01388,0.006106670825534038,0.44436,0.03188676393561621,0.00664,0.004265476024347777,0.53512,0.032145485606815134
566,0.01352,0.005722280122112021,0.447,0.03167758494196018,0.00684,0.0041618284835551085,0.53264,0.03191938826072291
567,0.01352,0.005199057999448809,0.44376,0.03226077418507511,0.00784,0.003699751784283119,0.53488,0.032155641901887896
568,0.01348,0.0050274349365075155,0.44696,0.031811280248056795,0.008,0.0036365491603879588,0.53156,0.0314500965249484
569,0.01412,0.006146643351439541,0.4444,0.031895236673349515,0.0076,0.003938299643454349,0.53388,0.03139065244980565
570,0.0138,0.005774680837545068,0.4476,0.03165115982657424,0.0074800000000000005,0.0036769552621700474,0.53112,0.030759528140538363
571,0.01468,0.005636759816107991,0.44472,0.0323343754653572,0.0071200000000000005,0.004202234585337196,0.5334800000000001,0.03073204802010767
572,0.0146,0.005717856027482714,0.44748,0.03256593938708456,0.0071200000000000005,0.0038578835267698854,0.5308,0.031052292958156622
573,0.01424,0.006001904459657546,0.44444,0.03306959883861518,0.0076,0.0043705881545081015,0.53372,0.031131085586530993
574,0.01432,0.005647611017419811,0.44728,0.033267646843902446,0.00764,0.004212517788977155,0.53076,0.03164571738121018
575,0.01496,0.005886546404423273,0.44480000000000003,0.03382065544447472,0.00724,0.0040383872311321786,0.533,0.031330366048527
576,0.01512,0.005815672000407737,0.44692,0.03312119982052311,0.00728,0.0036979862142545,0.53068,0.030969662574848955
577,0.0152,0.006414269805898185,0.44464,0.032612605550865245,0.00652,0.003955053600090881,0.53364,0.03095932815808508
578,0.01512,0.006378023492702844,0.44728,0.03261841222877856,0.00636,0.003890123548743638,0.53124,0.030867432146956097
579,0.01436,0.006598577459558682,0.444,0.03313300346131251,0.0071600000000000006,0.004446323865663336,0.5344800000000001,0.03140664169976062
580,0.0144,0.0055254513159467755,0.44652000000000003,0.03396230803916216,0.00684,0.004200874544517548,0.53224,0.032194916571738834
581,0.01412,0.005944093278033175,0.44448,0.03395209109607122,0.0066,0.0037742413753208306,0.5348,0.0323046720573773
582,0.014,0.00565685424949238,0.44736,0.034124478017985856,0.0068000000000000005,0.00381190401832181,0.53184,0.03214721240335034
583,0.0144,0.005142857142857143,0.44468,0.0344178643694681,0.0062,0.0033624577988399487,0.53472,0.0327532768262527
584,0.01412,0.005397051349144838,0.44756,0.03439337857489314,0.00644,0.003163310072099303,0.53188,0.03305014125135766
585,0.01312,0.005659162698578261,0.44412,0.03473846306799613,0.00784,0.00358773420624966,0.5349200000000001,0.03355217685081805
586,0.01316,0.005786543150504717,0.44692,0.034782613531499224,0.0078000000000000005,0.003619674131234265,0.53212,0.03355996156744168
587,0.01336,0.005706280106431967,0.444,0.03496237044221653,0.00804,0.00424725601694428,0.5346,0.034233889403242936
588,0.01328,0.005295512154607129,0.44624,0.03479066259906,0.00816,0.004097585152456585,0.53232,0.03343067148470648
589,0.01444,0.005514951847255878,0.44376,0.03471079347513493,0.0072,0.004865538961693258,0.5346,0.03301267536407611
590,0.0146,0.0054248107274421494,0.44604,0.03490509582117938,0.00732,0.0045285488958429956,0.53204,0.03351147229696427
591,0.01424,0.005354990043627246,0.4436,0.034838402456402705,0.00684,0.003430713616489629,0.53532,0.03406502785040663
592,0.0146,0.005514359733033937,0.44608,0.03427609388837792,0.00664,0.0032935310745119,0.53268,0.03400746616703515
593,0.01504,0.0058726623660232775,0.44368,0.034279427995132436,0.00656,0.0037261349455773958,0.53472,0.03393333199684586
594,0.01512,0.005745059989740254,0.44592,0.03369965784359702,0.00636,0.0039110518445313715,0.5326,0.03385985522589202
595,0.014879999999999999,0.00533238086733175,0.44308,0.034138278234502786,0.00676,0.0042357082630648584,0.53528,0.03405580054881118
596,0.0148,0.005046720495044484,0.44544,0.03359309938857402,0.00664,0.004168687945106166,0.53312,0.03319493445496447
597,0.01376,0.005400529074610587,0.44284,0.03361022682069813,0.00684,0.003856402045261085,0.53656,0.033639238507239405
598,0.01368,0.005441488391825103,0.44512,0.03371467312126086,0.00708,0.003618771919323133,0.53412,0.03360371699557011
599,0.0136,0.005771145679064044,0.44212,0.033435676900519275,0.00724,0.004349806470008822,0.53704,0.03393689221277081
600,0.01328,0.005310905222814119,0.44372,0.03352978572273084,0.0074,0.004449260429256411,0.5356,0.03377476415724544
601,0.0134,0.005499536158548616,0.4414,0.03378503472587487,0.0071200000000000005,0.0038789857710804895,0.53808,0.03371903114302796
602,0.01344,0.005481546035451632,0.44356,0.03389609573568096,0.00692,0.003942650098083568,0.53608,0.033556434341483386
603,0.014,0.005771145679064044,0.4406,0.033920074123908225,0.00688,0.0040032639744313125,0.53852,0.03357066260524361
604,0.01404,0.0055474208016897735,0.44272,0.03437312666509542,0.00656,0.0033329523591811854,0.53668,0.033669728425469926
605,0.01396,0.0056783153581077585,0.44,0.034092311659459446,0.00696,0.0031099576741000635,0.53908,0.03366633393787221
606,0.014,0.0055549205986353085,0.44244,0.033576692596417025,0.00664,0.0031671786195545185,0.5369200000000001,0.03309161062682732
607,0.01412,0.0056193543096287185,0.4398,0.03371489103572812,0.00632,0.0032915476168947815,0.53976,0.03346796213987218
608,0.01396,0.005649489772880162,0.44232,0.03369578184707567,0.00652,0.0034948358403536508,0.5372,0.03347615660771842
609,0.01408,0.004931531202375181,0.43968,0.03385047553399437,0.00644,0.003163310072099303,0.5398000000000001,0.033445050883074284
610,0.01356,0.00513157492632523,0.44236,0.03363353525690618,0.00676,0.002938554413451677,0.53732,0.03325991642828235
611,0.0132,0.004499433070863892,0.4398,0.03336196049639867,0.00668,0.003605211647103144,0.54032,0.0329436377060294
612,0.01308,0.004203205773634001,0.44204,0.03401197868218712,0.00668,0.0034192731057095414,0.5382,0.03366400609140939
613,0.0134,0.004375255094603872,0.43948,0.03401994613008488,0.0066,0.003943478211954931,0.54052,0.0339863357896694
614,0.0134,0.00406578556307363,0.44156,0.03385271821600512,0.00684,0.004062571820401255,0.5382,0.03406895768219245
615,0.013,0.005099019513592785,0.43948,0.03366536402140748,0.00636,0.0035843195921646705,0.54116,0.03413559994600167
616,0.0132,0.005283783431116265,0.44276,0.033297398317194055,0.0064800000000000005,0.004131709138862907,0.53756,0.03397307457264307
617,0.01304,0.004628924148817973,0.44024,0.03346308352772759,0.00644,0.004576604212999959,0.54028,0.033614889800898204
618,0.0136,0.00501426536422407,0.44279999999999997,0.03381341359247111,0.00616,0.004348868020672103,0.53744,0.033873811448386144
619,0.01304,0.004936163924112963,0.4402,0.03302998019734094,0.00668,0.003782019760576054,0.54008,0.0338832569573944
620,0.01316,0.005392209043364967,0.44208,0.03318706411374461,0.00644,0.0033634287655938976,0.53832,0.03409317365391374
621,0.01304,0.006184113946728541,0.43936,0.03308230922522593,0.00664,0.0034626874074384266,0.54096,0.03429342770376664
622,0.013,0.0061445180478875904,0.44212,0.032988334363553924,0.00668,0.0034901610979718284,0.5382,0.03398979438668288
623,0.01304,0.005703418237499047,0.43979999999999997,0.03304727596912629,0.0064,0.002996596709057576,0.54076,0.03373338442092337
624,0.012920000000000001,0.00568865681215967,0.442,0.03318962217935244,0.00664,0.003415212067996328,0.53844,0.03429116623319558
625,0.01308,0.005774115357634042,0.43924,0.033356185364049294,0.00668,0.003930207451553276,0.541,0.0343576626037313
626,0.01284,0.005452428779162249,0.44184,0.03309316471751241,0.0064800000000000005,0.003693568596843957,0.53884,0.03378706430404562
627,0.01308,0.004521332655267895,0.43896,0.0331582230389694,0.00704,0.004203788378914176,0.54092,0.03359108239289901
628,0.01308,0.004222582631711623,0.44104,0.033549816751833876,0.00704,0.004004894964099482,0.53884,0.03342757019257594
629,0.01332,0.00502418639976582,0.43835999999999997,0.03323556000701044,0.00696,0.0033378472837737676,0.5413600000000001,0.03358191933351114
630,0.01316,0.005361845554946733,0.4406,0.03355957237449821,0.0071200000000000005,0.003640139041973254,0.53912,0.03379931167032481
631,0.01344,0.005584819073312281,0.43784,0.03380095397760126,0.007,0.0037087871387849053,0.54172,0.03306643899416902
632,0.01368,0.005618627910071705,0.44028,0.033806194336396464,0.0068000000000000005,0.003747107728172572,0.53924,0.033449053554225845
633,0.01364,0.005137934151674073,0.43768,0.03401166666583329,0.00672,0.0034466191657143365,0.54196,0.03339678586514649
634,0.0136,0.005345224838248488,0.43944,0.03448759611388254,0.00664,0.00348618263832449,0.54032,0.034229382294235125
635,0.01404,0.005917666390580334,0.43668,0.034477108643390666,0.00664,0.0031152030103860596,0.54264,0.03434860897875647
636,0.01384,0.0058252091142284145,0.43844,0.03408342705773584,0.00652,0.0034001200458999405,0.5412,0.03391947246413035
637,0.01368,0.00542646575703237,0.43492,0.034442996385332096,0.0074400000000000004,0.003791289694948199,0.54396,0.034160461689753875
638,0.01376,0.005354990043627246,0.43744,0.03402049802272574,0.00776,0.003910008090184229,0.54104,0.033871883469862106
639,0.01364,0.004654425149187357,0.4348,0.033962764724843914,0.00764,0.00380525951808809,0.54392,0.033967475439824805
640,0.01332,0.004546539388168023,0.43752,0.033705955387311436,0.00752,0.003626658663456556,0.54164,0.034089174773448146
641,0.01416,0.004709348063551204,0.43476,0.03362916615568294,0.00676,0.0036564731529668514,0.54432,0.033756293441946125
642,0.0144,0.004915614438310072,0.43684,0.03330524258541693,0.00636,0.003538476554469538,0.5424,0.03380858482934866
643,0.01428,0.005628063791466504,0.43424,0.03285997503321744,0.00632,0.0031908031104717067,0.54516,0.033943746982083065
644,0.01404,0.0055913928022799245,0.4366,0.032097428214098146,0.0068000000000000005,0.0033806170189140663,0.54256,0.03308625708905836
645,0.0142,0.0053794772525036375,0.43372,0.0320815542399208,0.00692,0.0036412601541504943,0.54516,0.03323654246611763
646,0.01412,0.005442238435025928,0.43604,0.0324269728995565,0.00704,0.0036642787524300336,0.5428000000000001,0.033319725113401706
647,0.01396,0.004304530124396475,0.43372,0.03268653845114786,0.00676,0.004569463863518345,0.54556,0.03327630768371431
648,0.01432,0.004631039906138242,0.43564,0.032820327200547846,0.00644,0.004185299833211182,0.5436,0.033108356427133646
649,0.01368,0.005148568257490699,0.43252,0.03293236110823616,0.00668,0.003672512346987483,0.54712,0.033481423420842094
650,0.0134,0.004936329298048855,0.43448,0.03278765322620137,0.0068000000000000005,0.003703280399090206,0.54532,0.03341174179530181
651,0.01308,0.005033925720872856,0.43204,0.032747618701399424,0.00692,0.003663610352688524,0.54796,0.03336499448737938
652,0.01324,0.005266606389046257,0.43448,0.03267042599498632,0.0068000000000000005,0.0033563828927059233,0.54548,0.033414673545663506
653,0.0136,0.005221619109284876,0.43148,0.032246018580372286,0.00668,0.0032226241050499482,0.5482400000000001,0.03332129306357379
654,0.01384,0.00514031683292549,0.43392,0.032185584300035534,0.0066,0.0034582052676886297,0.54564,0.03311005766179435
655,0.01368,0.005273886380177374,0.43128,0.03153944080878119,0.0068000000000000005,0.0038332593899996397,0.5482400000000001,0.0326881118001824
656,0.01324,0.004897146191030704,0.43316,0.031498856474222584,0.0068000000000000005,0.0037688302737922627,0.5468000000000001,0.032858385069685865
657,0.01336,0.004719737107863841,0.43076,0.031663769291009655,0.0062,0.003964124835860459,0.5496800000000001,0.03289652298480487
658,0.0134,0.004681705602335411,0.4328,0.03176700894234233,0.00608,0.004313434163832141,0.54772,0.033110846610518815
659,0.01372,0.005079128962765974,0.42996,0.032235080396413866,0.00628,0.0036591512342484616,0.55004,0.03340656174087567
660,0.0136,0.00507896823846605,0.43208,0.03206106418593578,0.00644,0.003881720636784777,0.54788,0.03305508080986852
661,0.01288,0.005615721372238143,0.4292,0.03209679238853399,0.00692,0.003983844927725384,0.551,0.033158247658088044
662,0.01268,0.005933096379889781,0.43084,0.031405420044369185,0.00696,0.004145122533330774,0.54952,0.032379282870126584
663,0.01308,0.005774115357634042,0.4286,0.03160534700305746,0.00636,0.00380525951808809,0.55196,0.03238414830166897
664,0.01324,0.005909383751841694,0.43012,0.03148413270593456,0.00652,0.003934359372689458,0.55012,0.03191419618864536
665,0.01312,0.005857630641709486,0.42716,0.031787791264405084,0.0066,0.0036867108287325545,0.5531200000000001,0.03149126215058288
666,0.01304,0.005774539472758756,0.42912,0.03188796715031537,0.00688,0.003728762994531532,0.55096,0.031839495432367554
667,0.01264,0.0053975050925858135,0.42644,0.031374733107247636,0.00732,0.003992032881955289,0.5536,0.03118607747972527
668,0.01296,0.005364128778377753,0.42832,0.03112675861763985,0.0071200000000000005,0.0038789857710804895,0.5516,0.030873011792548786
669,0.013519999999999999,0.005650501151694964,0.42584,0.0312144393588896,0.00664,0.0030888872575404753,0.554,0.031007569846008592
670,0.01384,0.005654544857989934,0.4278,0.031551060010007626,0.00652,0.0031248836713042094,0.55184,0.031511164202354607
671,0.01368,0.005618627910071705,0.4252,0.031563347382037664,0.00644,0.003314532010552861,0.55468,0.03195305229583564
672,0.01364,0.005666802719455168,0.42728,0.031440932634035516,0.00628,0.0033808584829348675,0.5528,0.03188499743177799
673,0.01324,0.004622747658954288,0.42464,0.03157482851763992,0.00644,0.004046464821423808,0.55568,0.031901276284365614
674,0.0134,0.004593695768803864,0.42592,0.03148296591582729,0.0064800000000000005,0.00397050348938062,0.5542,0.031700769320478696
675,0.01376,0.004959262617999344,0.42376,0.0316089369950839,0.00604,0.003714065927563176,0.55644,0.031921562030216795
676,0.0134,0.004869731585445517,0.426,0.031736157194427114,0.0062,0.004105745103771404,0.5544,0.03226168511610346
677,0.01308,0.005033925720872856,0.42256,0.031235876808567424,0.007,0.004540071023448772,0.55736,0.03256751856230562
678,0.013,0.004903143514780147,0.42444,0.031667378438116046,0.00696,0.004356369954867639,0.5556,0.03287328795883504
679,0.01248,0.0049743833583589395,0.42212,0.031100652923128448,0.0071200000000000005,0.004084015630904146,0.55828,0.03242324688823606
680,0.01248,0.005199057999448808,0.42408,0.031159785700449853,0.00704,0.0038595759521756075,0.5564,0.032561401965504846
681,0.01344,0.005686216776072628,0.42064,0.031252598259331715,0.00704,0.004521874272774013,0.55888,0.032589368493045535
682,0.01344,0.005613976727229776,0.42232,0.030197607690081705,0.00684,0.00469632943947522,0.5574,0.031790770063408164
683,0.01316,0.005629224037583343,0.4198,0.02973419662576394,0.00704,0.003963918901948486,0.56,0.031746444441761924
684,0.01324,0.006072890580275591,0.4218,0.029480536643967773,0.00688,0.003432378838327133,0.55808,0.03131657968657026
685,0.01404,0.007015900308788398,0.41896,0.029871124545832774,0.00628,0.0033566261000460276,0.56072,0.03154202897463532
686,0.0138,0.006895724792084097,0.4212,0.02925468739696047,0.00632,0.003644621421509023,0.55868,0.030919540086871804
687,0.014159999999999999,0.006600432886236651,0.4182,0.029031299084446984,0.0068000000000000005,0.0039175169145148825,0.56084,0.031107686562412595
688,0.01392,0.005951641858876131,0.4202,0.028881884725656712,0.00684,0.003616063932972831,0.55904,0.030799522922358668
689,0.01332,0.00530859910803179,0.41776,0.029111019023239783,0.00644,0.003944306151962366,0.56248,0.03037066253569622
690,0.01316,0.005614703728531335,0.41928,0.029445931079571202,0.0064,0.004020356365562939,0.56116,0.030746069933026067
691,0.01384,0.005418637527373576,0.41656,0.029187752533540223,0.0061200000000000004,0.004048884956102742,0.56348,0.030174485775846017
692,0.01372,0.00479812888700653,0.4188,0.02926584691954715,0.00624,0.004013039969389586,0.56124,0.029757907541097185
693,0.01272,0.005696543885980162,0.41604,0.029522706584621146,0.00656,0.003592281976114677,0.56468,0.029858468870076125
694,0.01272,0.005893753178630086,0.41792,0.029529535543041566,0.00672,0.0036979862142545,0.56264,0.029569537551683272
695,0.01292,0.006170502576031901,0.41516,0.029960763457208085,0.00676,0.003915224079390186,0.56516,0.029171106756305184
696,0.01308,0.006077190543167063,0.41788,0.029734635888616013,0.00664,0.00369091548844689,0.5624,0.029218389512673085
697,0.013,0.005394630739571201,0.41576,0.030087328677348136,0.006,0.003331972511340172,0.56524,0.02960664569632558
698,0.01312,0.005571941368342357,0.41712,0.029917328266612392,0.0058000000000000005,0.003238795442501324,0.56396,0.029336861259709215
699,0.01288,0.004967814778498629,0.4148,0.030053014382410755,0.00536,0.003578621328423126,0.56696,0.029121112335786015
700,0.01288,0.005145396198624196,0.41612,0.02908231807283931,0.00556,0.0035751980107857706,0.56544,0.02824395185391962
701,0.01256,0.0053762895937550055,0.41352,0.02872120741024027,0.00604,0.003714065927563176,0.56788,0.028532573580068794
702,0.01252,0.005280847180024765,0.41524,0.029746932614977295,0.00616,0.004037376396035587,0.56608,0.029357639898468714
703,0.01212,0.005902749272973725,0.41256,0.029446707310471425,0.00652,0.0037429661925226293,0.5688,0.029109224290171477
704,0.0122,0.005364280958719597,0.4144,0.029446596421595594,0.0064,0.0036365491603879588,0.567,0.029369566366758422
705,0.01204,0.004856974787008128,0.41192,0.02835333907557792,0.00628,0.003476099150789927,0.56976,0.029567328908366226
706,0.01196,0.0045979587307625885,0.41324,0.02810734525249329,0.0062,0.003838579669298401,0.5686,0.028943999413363994
707,0.01188,0.005305522729059921,0.41092,0.028400086231544854,0.00584,0.003328050235099666,0.57136,0.029342286821554424
708,0.01196,0.005458414212414235,0.413,0.02803277964622626,0.00572,0.002996869114558712,0.56932,0.028831983374477056
709,0.01232,0.005943406568009045,0.41048,0.02799288539348992,0.00576,0.0030409450732914447,0.57144,0.029112140675221335
710,0.01236,0.005975323405132007,0.4114,0.02796864133202011,0.00588,0.0028688332265282787,0.57036,0.028897256419449714
711,0.01236,0.005169612940944774,0.40932,0.027852702942883115,0.00564,0.0031992346023410547,0.57268,0.029018249008343062
712,0.01212,0.0048556300165007275,0.41092,0.027345738018109914,0.00576,0.0031204395294802396,0.5712,0.028379354381346308
713,0.01204,0.0044901706708165585,0.40852,0.027326626022908834,0.00564,0.0035843195921646705,0.5738,0.028102581768243564
714,0.01208,0.004763123653525647,0.41016,0.027269898183505847,0.0054,0.003481730744843983,0.57236,0.028280490138061234
715,0.01148,0.004621334730776115,0.4076,0.02687841103175254,0.00588,0.003485480085809045,0.57504,0.02797444898328413
716,0.01148,0.0041168642713321785,0.40988,0.02648190757047967,0.0058000000000000005,0.0034582052676886297,0.57284,0.027556517063175096
717,0.0114,0.004558016038155376,0.40752,0.026454612652848365,0.00576,0.0033960361047094003,0.5753199999999999,0.0264794413900016
718,0.01128,0.004673153897202485,0.40896,0.026242946574231315,0.0058000000000000005,0.003313546715640915,0.57396,0.02662357402524218
719,0.01152,0.0050879609804690435,0.40668,0.026240986790803087,0.00552,0.0030118134749953004,0.57628,0.026969400650154813
720,0.01156,0.00513157492632523,0.4078,0.02675131124003503,0.00572,0.00310391457908972,0.57492,0.027238058608033966
721,0.0114,0.005115003939990902,0.40548,0.026322365751875538,0.00568,0.003413299319558418,0.57744,0.027201560579481154
722,0.0112,0.005046720495044484,0.40712,0.026332752942885035,0.00584,0.003564908333824508,0.57584,0.02738341521014915
723,0.0114,0.004242640687119285,0.40452,0.02652625961155458,0.0061600000000000005,0.004292185590448897,0.57792,0.02732707411326423
724,0.01152,0.004436582615721525,0.4062,0.025992934675815742,0.00596,0.004323452890683462,0.5763199999999999,0.026867353682072045
725,0.01144,0.004314947915120654,0.40336,0.025867606406942443,0.0064800000000000005,0.004011412291379256,0.57872,0.026826000181061006
726,0.01164,0.004654425149187357,0.40472,0.0256276636246292,0.00604,0.0038223830583679025,0.5776,0.02639109311715539
727,0.01168,0.005132688359516712,0.40268,0.02578912917633066,0.0054800000000000005,0.0030721925960035083,0.58016,0.025928756394460278
728,0.01168,0.005180182015555603,0.4038,0.025176114368461972,0.00572,0.0033322175003123304,0.5788,0.025545477654008115
729,0.01216,0.0061656057186257876,0.4012,0.025194751640055545,0.0054800000000000005,0.0034713991768302818,0.58116,0.02548497756782714
730,0.01188,0.0060259303625825175,0.40252,0.024637154619701968,0.0056,0.0034522988495984492,0.58,0.0250941085857674
